County,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub
18077,9948,9546.0,11169.0,8196.0,10462.0,10651.0
18079,7472,8172.0,7804.0,8312.0,8837.0,10129.0
18081,45582,51362.0,51760.0,49538.0,56550.0,57401.0
18083,11521,12405.0,11714.0,11528.0,13511.0,12867.0
18085,23684,24954.0,24992.0,25698.0,28296.0,27177.0
18087,7554,6806.0,7434.0,7344.0,9772.0,7811.0
18089,145159,146607.0,153757.0,156741.0,169389.0,175633.0
18091,33752,33533.0,35007.0,35869.0,38643.0,37976.0
18093,13606,12237.0,13896.0,15520.0,14788.0,16044.0
18095,39451,38484.0,40288.0,41989.0,46335.0,47694.0
18097,288249,293516.0,299158.0,311798.0,358649.0,367761.0
18099,11588,13198.0,11589.0,11940.0,13484.0,14874.0
18103,10375,10027.0,9415.0,11289.0,10956.0,11635.0
18105,45264,49395.0,50066.0,47976.0,50920.0,53927.0
18107,12351,12995.0,13148.0,12838.0,13693.0,12985.0
18109,21644,21572.0,22078.0,22471.0,22286.0,25687.0
18113,13846,14599.0,14195.0,14734.0,15066.0,16631.0
18119,6651,6404.0,6679.0,6435.0,5984.0,7330.0
18127,52537,54043.0,56610.0,56439.0,62384.0,64449.0
18129,8112,8454.0,8148.0,9117.0,8572.0,9667.0
18133,10086,10397.0,11765.0,10470.0,11887.0,12112.0
18135,8300,6686.0,7880.0,7317.0,9360.0,8345.0
18137,8163,7767.0,8842.0,8713.0,9913.0,8434.0
18141,71535,78590.0,85889.0,82069.0,95565.0,95141.0
18143,5480,6415.0,6637.0,6431.0,8730.0,8432.0
18145,12480,13683.0,14967.0,14099.0,15389.0,16569.0
18147,6317,6091.0,5540.0,5657.0,6319.0,6458.0
18149,5988,6175.0,6345.0,5834.0,8045.0,7956.0
18151,11127,11355.0,11682.0,10310.0,11649.0,12653.0
18153,5223,,,6029.0,5560.0,6409.0
18157,57548,60884.0,60720.0,61096.0,66156.0,70046.0
18163,57601,62428.0,61967.0,64484.0,69066.0,68540.0
18167,32228,33910.0,37725.0,36270.0,35947.0,37551.0
18169,8930,9476.0,9537.0,10491.0,11133.0,11091.0
18173,20961,21989.0,21804.0,22163.0,22773.0,22869.0
18175,7525,7181.0,7985.0,8232.0,8174.0,9981.0
18177,18359,18464.0,21645.0,23498.0,22817.0,24524.0
18179,8820,8413.0,8898.0,9364.0,9341.0,9645.0
18181,6973,7467.0,8370.0,8227.0,9147.0,9786.0
18183,10400,11622.0,11825.0,12180.0,11762.0,12575.0
19011,7892,8690.0,8184.0,8622.0,8577.0,9366.0
19013,41451,42714.0,44592.0,44261.0,47657.0,48539.0
19015,8557,8781.0,9642.0,8931.0,9229.0,10590.0
19017,7788,8029.0,8686.0,8677.0,8519.0,9019.0
19019,6365,5629.0,6018.0,6731.0,7235.0,7069.0
19021,6214,6375.0,5752.0,6673.0,6205.0,7091.0
19027,6092,6365.0,7127.0,7400.0,8019.0,7575.0
19033,15036,15337.0,16966.0,15556.0,16252.0,16776.0
19045,14069,16008.0,15086.0,15792.0,16819.0,17582.0
19049,29311,30480.0,32164.0,33308.0,37606.0,39431.0
19057,12332,13660.0,12898.0,13869.0,14619.0,16069.0
19061,31063,31609.0,31657.0,32934.0,36953.0,35585.0
19065,5797,6191.0,6455.0,6501.0,6998.0,7433.0
19087,5592,6204.0,5977.0,6264.0,6442.0,7346.0
19099,11412,10639.0,12105.0,12440.0,13062.0,14245.0
19103,50535,53359.0,54824.0,53969.0,53980.0,56143.0
19105,5833,6545.0,6043.0,6921.0,6979.0,7185.0
19111,9892,11810.0,11230.0,12132.0,11386.0,12244.0
19113,73169,77203.0,79565.0,82806.0,86977.0,88062.0
19123,6621,6877.0,7185.0,7681.0,7833.0,8210.0
19125,10597,10238.0,10852.0,11072.0,11205.0,11112.0
19127,11996,11488.0,11422.0,12349.0,13694.0,13683.0
19139,12243,13454.0,12761.0,14250.0,16033.0,15994.0
19149,8251,8619.0,8572.0,9160.0,9111.0,9534.0
19153,154574,157689.0,164401.0,169685.0,185094.0,191339.0
19155,27581,28489.0,29047.0,29803.0,32271.0,34141.0
19163,50419,53445.0,57177.0,57530.0,63891.0,65618.0
19167,10580,10856.0,11340.0,10531.0,11312.0,11547.0
19169,28303,27678.0,28916.0,29310.0,29360.0,32429.0
19179,11218,11690.0,10697.0,11289.0,11548.0,12911.0
19181,15432,15900.0,16627.0,16917.0,18697.0,18616.0
19183,6742,6839.0,7410.0,7664.0,7342.0,8089.0
19187,11314,11266.0,11819.0,11523.0,13453.0,12823.0
19191,6670,6275.0,7187.0,7234.0,7227.0,7332.0
19193,29057,30369.0,32408.0,32561.0,36496.0,35816.0
20009,8205,8770.0,7803.0,8249.0,7974.0,9124.0
20015,19593,20397.0,21124.0,20639.0,21442.0,22443.0
20021,6004,5559.0,6119.0,5656.0,7343.0,6627.0
20035,9426,10417.0,10623.0,10774.0,10742.0,10753.0
20037,11769,11260.0,12607.0,12578.0,13707.0,14945.0
20045,38166,42483.0,43203.0,43751.0,45060.0,46111.0
20051,8638,9748.0,9649.0,10314.0,10753.0,11158.0
20055,10040,9854.0,9569.0,9601.0,11637.0,12199.0
20057,7591,8477.0,9197.0,9881.0,9822.0,11055.0
20059,6733,6615.0,7557.0,7962.0,7959.0,9309.0
20061,10645,11022.0,9381.0,10640.0,12599.0,13660.0
20079,9497,10478.0,12305.0,10584.0,11139.0,12513.0
20091,207355,211615.0,214295.0,218342.0,234678.0,235965.0
20099,5350,6309.0,6243.0,6336.0,5714.0,6427.0
20103,21525,22470.0,22716.0,24197.0,27983.0,27404.0
20111,10772,11606.0,11147.0,10857.0,11961.0,11693.0
20113,9107,10642.0,9749.0,10891.0,10013.0,11070.0
20121,7367,9217.0,9700.0,10560.0,11410.0,12482.0
20125,10684,10067.0,10250.0,9274.0,10254.0,9807.0
20149,7587,7303.0,8341.0,7816.0,8052.0,8850.0
20155,18438,20181.0,22064.0,20471.0,20993.0,21982.0
20161,21967,24429.0,23679.0,21375.0,25487.0,25476.0
20169,17038,17834.0,18834.0,17236.0,19970.0,19687.0
20173,160303,164041.0,167272.0,172047.0,184347.0,186060.0
20175,4018,5774.0,5572.0,6121.0,5615.0,5556.0
20177,48649,53567.0,51553.0,53115.0,65103.0,67490.0
20191,7208,6731.0,8059.0,7717.0,7702.0,7419.0
20209,42452,45531.0,48943.0,50594.0,53577.0,53484.0
21003,5298,5126.0,5892.0,5140.0,6675.0,7061.0
21005,6328,7492.0,6726.0,7106.0,8693.0,7884.0
21009,12462,14207.0,12654.0,14205.0,14837.0,16231.0
21013,5431,6576.0,7316.0,5976.0,7956.0,6981.0
21015,42402,41843.0,43198.0,43634.0,45323.0,49487.0
21017,5800,6255.0,6156.0,6906.0,7098.0,6609.0
21019,15210,14454.0,14873.0,14988.0,15840.0,16966.0
21021,8065,8412.0,8827.0,8834.0,9703.0,10127.0
21029,23371,23427.0,25236.0,26162.0,27575.0,29251.0
21035,12757,10780.0,11914.0,13589.0,11439.0,12136.0
21037,29834,30650.0,29348.0,32055.0,35271.0,36806.0
21043,5986,5064.0,5147.0,5959.0,8014.0,8435.0
21047,16901,19569.0,20888.0,21553.0,18338.0,21182.0
21049,10947,12341.0,12114.0,11841.0,13540.0,13271.0
21051,5439,4563.0,5107.0,4662.0,0.0,6483.0
21059,32068,31832.0,33457.0,35390.0,36965.0,36883.0
21067,108544,114368.0,118325.0,116810.0,127612.0,127737.0
21071,9588,9941.0,11670.0,11924.0,11548.0,12668.0
21073,16603,16151.0,17827.0,17870.0,19346.0,20218.0
21081,6866,6256.0,6277.0,7225.0,8882.0,8451.0
21083,9199,11376.0,11736.0,11539.0,9884.0,12203.0
21085,6264,5114.0,6120.0,6906.0,7196.0,7667.0
21089,11056,10268.0,11714.0,10805.0,11526.0,12980.0
21093,31264,30330.0,31254.0,35640.0,38315.0,40040.0
21095,7248,6496.0,8501.0,7367.0,8431.0,8822.0
21101,13977,11967.0,14548.0,16072.0,15990.0,17064.0
21107,11912,13487.0,13851.0,15065.0,16647.0,16765.0
21111,261278,264813.0,266088.0,274648.0,295978.0,302630.0
21113,14731,15516.0,16172.0,16766.0,17540.0,18736.0
21115,5904,6936.0,5816.0,5897.0,7074.0,8025.0
21117,54247,53657.0,57573.0,56996.0,61210.0,60748.0
21121,6078,3760.0,8791.0,9216.0,9806.0,10059.0
21125,15800,14844.0,15966.0,16995.0,21438.0,21379.0
21133,6399,6876.0,7110.0,6440.0,6864.0,7002.0
21137,6451,6762.0,5839.0,7218.0,7939.0,7820.0
21141,5736,7326.0,7225.0,7837.0,9646.0,10204.0
21145,21040,21893.0,23527.0,25149.0,22274.0,23081.0
21151,25989,25658.0,28027.0,29112.0,31118.0,32689.0
21157,9873,11836.0,10793.0,10709.0,10495.0,11065.0
21163,9506,8644.0,8549.0,8836.0,8271.0,11555.0
21167,6305,6169.0,7407.0,7259.0,7690.0,8442.0
21173,7056,7717.0,7946.0,9281.0,10229.0,10461.0
21177,7767,7220.0,9490.0,9288.0,8874.0,10657.0
21179,13602,14897.0,15508.0,15881.0,16921.0,17025.0
21183,6376,6214.0,7278.0,7115.0,6918.0,8234.0
21185,19222,18591.0,19826.0,19075.0,22058.0,21089.0
21193,7473,7585.0,8343.0,8625.0,7486.0,10592.0
21195,16908,18412.0,21288.0,19224.0,19219.0,20928.0
21199,17557,18642.0,19176.0,19137.0,19820.0,22890.0
21205,7541,7303.0,7184.0,7305.0,6666.0,7982.0
21209,16358,17750.0,19371.0,18915.0,19560.0,20530.0
21211,13188,13862.0,14523.0,13626.0,16478.0,17281.0
21217,6678,7776.0,7745.0,8796.0,8343.0,9591.0
21227,40170,40350.0,42110.0,44779.0,47465.0,49855.0
21231,4630,5427.0,4171.0,6715.0,5971.0,6225.0
21235,6587,7603.0,9172.0,9139.0,9666.0,11853.0
21239,7957,9912.0,8257.0,8786.0,9796.0,9652.0
22001,15793,17734.0,18819.0,15472.0,17083.0,17075.0
22003,5082,6147.0,6746.0,5471.0,5210.0,6244.0
22005,36010,37984.0,40028.0,39018.0,43118.0,42191.0
22007,6111,5819.0,7004.0,5239.0,5652.0,7150.0
22009,11116,9575.0,11075.0,9800.0,9219.0,11480.0
22011,10041,10078.0,10910.0,11599.0,11078.0,12837.0
22015,32688,29043.0,29813.0,35516.0,40649.0,44066.0
22017,65552,63834.0,62586.0,65819.0,79708.0,81171.0
22019,54356,59175.0,60157.0,62594.0,57844.0,65582.0
22029,4823,4432.0,4651.0,4935.0,,
22031,7689,7032.0,7201.0,9062.0,8272.0,8066.0
22033,132320,132855.0,139436.0,140880.0,154972.0,163051.0
22039,6777,8391.0,8823.0,9149.0,10140.0,10194.0
22041,4261,4317.0,3918.0,3002.0,,
22043,4292,3698.0,4096.0,5058.0,5633.0,5728.0
22045,18947,20028.0,19844.0,21293.0,21261.0,22185.0
22047,8565,8720.0,8820.0,8491.0,9307.0,9853.0
22051,126322,129559.0,134213.0,144391.0,155953.0,152040.0
22053,7946,7391.0,10017.0,7072.0,9458.0,9765.0
22055,74854,72542.0,81857.0,83244.0,88456.0,93483.0
22057,27796,28945.0,28116.0,28777.0,31996.0,31620.0
22061,13989,14629.0,15591.0,15023.0,16083.0,12197.0
22063,35762,38900.0,42530.0,37639.0,49731.0,49466.0
22067,5117,4391.0,4265.0,6182.0,7733.0,7015.0
22069,9477,8358.0,8152.0,11110.0,12374.0,11253.0
22071,112014,114054.0,119773.0,118010.0,131320.0,125341.0
22073,37694,40826.0,41170.0,44270.0,51735.0,49164.0
22075,6522,5831.0,6198.0,6894.0,7675.0,6326.0
22077,6106,8139.0,5970.0,6392.0,0.0,7315.0
22079,35499,37694.0,40165.0,38310.0,41399.0,41716.0
22083,3522,4707.0,3088.0,2790.0,5781.0,
22085,5046,5149.0,4923.0,7520.0,5763.0,7066.0
22087,11678,13216.0,11868.0,13193.0,13460.0,16033.0
22089,15287,15168.0,16171.0,16659.0,16568.0,16568.0
22093,5096,5641.0,5731.0,5582.0,6316.0,6150.0
22095,12079,11529.0,11952.0,13076.0,13471.0,14196.0
22097,17402,19813.0,16542.0,17136.0,23451.0,22660.0
22099,14066,15025.0,16008.0,15973.0,14915.0,16673.0
22101,12902,11538.0,15076.0,16717.0,14634.0,15767.0
22103,78380,82431.0,80805.0,83339.0,94335.0,99541.0
22105,38553,37804.0,38389.0,38184.0,43443.0,44898.0
22109,29274,30023.0,31279.0,32991.0,35425.0,35808.0
22111,4367,4395.0,5065.0,5632.0,5927.0,5095.0
22113,15738,17122.0,18071.0,19084.0,20100.0,18708.0
22115,12548,14177.0,14187.0,14432.0,15136.0,16648.0
22117,9885,12644.0,12020.0,13311.0,12851.0,11318.0
22119,7735,9915.0,8203.0,8508.0,9663.0,9534.0
22121,7175,7428.0,7655.0,0.0,9333.0,0.0
23001,36044,36574.0,37408.0,39694.0,41416.0,41127.0
23003,18086,19729.0,20419.0,20570.0,25204.0,26091.0
23005,101183,101421.0,109537.0,110151.0,118257.0,123953.0
23007,8733,8444.0,9559.0,9327.0,10547.0,10415.0
23009,16089,18008.0,19782.0,20694.0,23444.0,25072.0
23011,38401,39132.0,44166.0,46444.0,48029.0,48364.0
23013,12844,13682.0,15492.0,14829.0,16732.0,15592.0
23015,11724,10701.0,13071.0,12217.0,13775.0,16229.0
23017,13334,17188.0,16982.0,19373.0,20210.0,21021.0
23019,48775,49156.0,51076.0,52861.0,58248.0,58758.0
23023,13590,12647.0,14496.0,13656.0,15490.0,15308.0
23025,14234,14367.0,17228.0,17041.0,20223.0,19938.0
23027,11642,13666.0,13176.0,15351.0,14874.0,15252.0
23029,8583,9084.0,10596.0,11331.0,11866.0,12908.0
23031,67624,71897.0,75782.0,74877.0,83676.0,85999.0
24001,21045,20544.0,21139.0,20678.0,24036.0,21398.0
24003,187594,189804.0,195307.0,201076.0,214181.0,215198.0
24005,265658,273865.0,274596.0,273014.0,301749.0,308765.0
24009,28490,28965.0,28535.0,30241.0,31405.0,31919.0
24011,9672,9725.0,9578.0,9738.0,10690.0,11127.0
24013,52137,54442.0,52913.0,53234.0,58121.0,58544.0
24015,32278,31841.0,30166.0,34357.0,36334.0,37808.0
24017,47633,49673.0,49735.0,52025.0,55048.0,58440.0
24019,9602,9712.0,11210.0,10222.0,10898.0,12161.0
24021,78201,83725.0,86364.0,85403.0,96283.0,96431.0
24023,8714,10645.0,9759.0,11172.0,10139.0,11754.0
24025,79008,83600.0,84378.0,88469.0,94526.0,94072.0
24027,105027,108533.0,110161.0,108173.0,116602.0,116922.0
24031,337562,344809.0,340267.0,342658.0,370763.0,370874.0
24033,267068,272485.0,277133.0,279864.0,320360.0,323666.0
24035,16057,15999.0,16889.0,15074.0,17509.0,18618.0
24037,31685,34380.0,35714.0,34356.0,37874.0,40908.0
24039,5963,6664.0,6510.0,6894.0,6297.0,7353.0
24041,14249,14928.0,14617.0,15411.0,14839.0,14593.0
24043,42161,43957.0,45824.0,46700.0,49115.0,51481.0
24045,28366,31326.0,30320.0,32688.0,34415.0,37280.0
24047,17570,16236.0,17632.0,20155.0,21242.0,22770.0
24510,176077,181258.0,182628.0,188620.0,208966.0,208338.0
25001,78571,80388.0,77634.0,88098.0,97956.0,100216.0
25003,44755,44564.0,46851.0,45942.0,51378.0,52740.0
25005,173356,178829.0,176758.0,184571.0,204841.0,207967.0
25009,244797,250550.0,255215.0,258946.0,280825.0,288869.0
25011,24473,24158.0,24687.0,25503.0,26932.0,29611.0
25013,138704,141371.0,141366.0,144926.0,159032.0,158395.0
25015,50807,52323.0,50886.0,52706.0,53951.0,56916.0
25017,520910,533398.0,553979.0,559973.0,592906.0,603692.0
25021,232061,235769.0,242941.0,246273.0,261756.0,264504.0
25023,160085,166995.0,166542.0,171002.0,185017.0,188333.0
25025,254666,260334.0,269519.0,268564.0,283191.0,296312.0
25027,254437,265053.0,270744.0,278470.0,306637.0,310022.0
26005,32638,36578.0,36830.0,36938.0,40365.0,42666.0
26007,8872,9688.0,10608.0,9911.0,11273.0,11170.0
26009,8002,6720.0,8768.0,8879.0,9908.0,10666.0
26015,18080,20607.0,20296.0,21139.0,20403.0,21822.0
26017,35614,35448.0,37698.0,39209.0,40001.0,38816.0
26021,47908,51655.0,47699.0,45276.0,57357.0,57745.0
26023,11948,12505.0,12459.0,14822.0,14128.0,14482.0
26025,40917,43412.0,44706.0,45238.0,46871.0,47356.0
26027,15168,16601.0,17286.0,17896.0,18655.0,19445.0
26029,9444,8920.0,9662.0,9603.0,11455.0,12199.0
26031,7582,9035.0,8663.0,8553.0,8866.0,10226.0
26033,10703,11021.0,11983.0,12157.0,11557.0,12623.0
26035,8217,9208.0,8377.0,9006.0,10107.0,10593.0
26037,24302,25063.0,25615.0,25982.0,27606.0,27572.0
26041,11460,12033.0,12392.0,12988.0,12977.0,14112.0
26043,8745,8793.0,8344.0,9947.0,10434.0,10919.0
26045,36498,37459.0,39091.0,38151.0,40684.0,40252.0
26047,11367,11412.0,12312.0,12266.0,13902.0,14300.0
26049,123460,127288.0,133698.0,138545.0,143614.0,149033.0
26051,7236,8230.0,8444.0,8308.0,9097.0,9785.0
26055,30523,34227.0,31662.0,33334.0,36359.0,36076.0
26057,9696,10989.0,13378.0,11153.0,11695.0,11918.0
26059,12784,13660.0,13965.0,14333.0,14516.0,14893.0
26061,8903,9019.0,11313.0,11398.0,11804.0,12959.0
26063,9651,10029.0,10149.0,10240.0,11135.0,11733.0
26065,90552,92458.0,93222.0,99777.0,103622.0,105528.0
26067,17612,19253.0,18803.0,19590.0,19463.0,20430.0
26069,8651,8820.0,9806.0,9122.0,10153.0,9323.0
26073,18103,19282.0,19865.0,20122.0,20567.0,22376.0
26075,46945,51817.0,51579.0,51653.0,55300.0,56902.0
26077,86766,90808.0,91524.0,90553.0,93973.0,94817.0
26081,205100,207121.0,211684.0,215091.0,229149.0,234556.0
26087,25717,28182.0,27751.0,29078.0,29489.0,30565.0
26089,7045,7368.0,7682.0,7956.0,8836.0,8947.0
26091,30441,32131.0,31399.0,32168.0,34947.0,33343.0
26093,61102,65242.0,65699.0,64683.0,69812.0,70854.0
26099,284835,299102.0,304203.0,315562.0,329541.0,332727.0
26101,7728,7382.0,6627.0,7405.0,8950.0,8709.0
26103,20155,21501.0,21249.0,22740.0,23113.0,24746.0
26105,9543,9524.0,9166.0,8900.0,10549.0,11667.0
26107,12219,11626.0,13301.0,12665.0,13861.0,13026.0
26109,7157,7656.0,8180.0,7462.0,8117.0,9259.0
26111,27663,29159.0,28099.0,29349.0,31795.0,31177.0
26115,47727,47501.0,51382.0,50399.0,53370.0,55496.0
26117,16127,17438.0,18718.0,19023.0,20012.0,20275.0
26121,50019,51205.0,55119.0,52644.0,60061.0,58354.0
26123,12552,14253.0,14369.0,15640.0,16113.0,16349.0
26125,440452,452822.0,450298.0,466175.0,496812.0,497046.0
26127,7770,7778.0,7606.0,7866.0,8190.0,8831.0
26129,5481,7043.0,7543.0,7299.0,7216.0,8059.0
26133,6428,6031.0,7453.0,7051.0,6859.0,7756.0
26137,7237,8233.0,9708.0,8391.0,10540.0,11380.0
26139,85921,91092.0,91047.0,91877.0,100447.0,103215.0
26143,8213,7773.0,8673.0,10177.0,10714.0,10631.0
26145,60405,64125.0,64284.0,66210.0,69405.0,71178.0
26147,51887,54672.0,55606.0,53874.0,59587.0,62179.0
26149,18268,17990.0,19382.0,19905.0,20513.0,20601.0
26151,11933,12178.0,12928.0,13302.0,14469.0,15592.0
26155,22047,22399.0,23400.0,21124.0,23525.0,24449.0
26157,15919,14299.0,15530.0,16657.0,18188.0,17837.0
26159,21303,24126.0,23286.0,25991.0,24666.0,27482.0
26161,123470,124147.0,130433.0,130002.0,139359.0,140225.0
26163,495427,517401.0,535280.0,558903.0,612247.0,613342.0
26165,9648,9678.0,10387.0,10170.0,11937.0,12214.0
27003,109704,113352.0,116417.0,120923.0,125054.0,129394.0
27005,10173,10228.0,11516.0,12841.0,12191.0,12873.0
27007,12681,13107.0,13944.0,14897.0,16772.0,16104.0
27009,12813,13667.0,14128.0,14864.0,15333.0,14259.0
27013,21190,22330.0,23272.0,22974.0,24233.0,25861.0
27015,8454,8068.0,9405.0,9157.0,9736.0,9779.0
27017,9991,10127.0,10315.0,11605.0,12656.0,12864.0
27019,33362,33054.0,33668.0,35631.0,37577.0,38830.0
27021,9470,10278.0,10780.0,11261.0,11446.0,11790.0
27025,16886,17455.0,17986.0,18621.0,19421.0,20197.0
27027,17747,20098.0,22283.0,21366.0,23054.0,24860.0
27035,20110,20723.0,22657.0,22856.0,24982.0,26127.0
27037,141800,144321.0,149581.0,148139.0,159768.0,166037.0
27039,6496,6789.0,6800.0,7210.0,6965.0,7648.0
27041,12806,13251.0,13414.0,14219.0,16747.0,16116.0
27045,6288,6236.0,6576.0,7263.0,7041.0,7521.0
27047,9501,9904.0,10217.0,10798.0,11228.0,10705.0
27049,15804,16724.0,16178.0,16768.0,17282.0,18026.0
27053,424114,444925.0,447202.0,461049.0,491292.0,499563.0
27057,5952,6389.0,7216.0,7141.0,7271.0,8127.0
27059,12071,12393.0,12388.0,13579.0,14438.0,14112.0
27061,13238,14820.0,15241.0,16603.0,14799.0,16789.0
27067,13586,13468.0,13240.0,14559.0,15842.0,16360.0
27079,8433,8884.0,9215.0,9545.0,9939.0,10130.0
27083,8564,8279.0,8762.0,8296.0,8598.0,8609.0
27085,12394,12428.0,12288.0,11403.0,13497.0,13830.0
27091,6209,6376.0,7157.0,7730.0,7639.0,7526.0
27093,7227,7062.0,7120.0,7577.0,8305.0,7990.0
27095,7084,8395.0,8054.0,9033.0,8604.0,9449.0
27097,9205,10416.0,11363.0,10361.0,11884.0,12261.0
27099,12259,12011.0,12796.0,12680.0,13542.0,14155.0
27103,10443,10709.0,10899.0,11459.0,11084.0,11567.0
27105,5783,6256.0,5663.0,7137.0,6264.0,7211.0
27109,52695,54187.0,54907.0,58253.0,58980.0,63325.0
27111,15973,16587.0,18201.0,19946.0,21714.0,20704.0
27115,6506,6748.0,8148.0,9635.0,9883.0,9978.0
27119,8538,8707.0,10197.0,11428.0,10755.0,11253.0
27123,176435,183459.0,182473.0,181563.0,199316.0,203174.0
27131,18405,19784.0,19884.0,20515.0,22015.0,21663.0
27137,65555,68501.0,67717.0,72409.0,75821.0,77007.0
27139,43812,44892.0,46335.0,48006.0,52778.0,51770.0
27141,27144,28375.0,29351.0,29859.0,31060.0,33230.0
27145,48870,50579.0,48917.0,50138.0,55370.0,56847.0
27147,12104,12854.0,12591.0,12596.0,12973.0,13327.0
27153,6681,5668.0,6914.0,7402.0,7245.0,8405.0
27157,6888,6416.0,7704.0,7758.0,7979.0,8616.0
27163,83239,86639.0,88123.0,87941.0,96796.0,100917.0
27169,15664,16743.0,16791.0,17620.0,19349.0,18109.0
27171,40514,41489.0,43026.0,44121.0,49306.0,50386.0
28001,7295,7196.0,8263.0,8545.0,9101.0,10667.0
28003,10493,10695.0,11969.0,9775.0,10279.0,11894.0
28011,6978,7238.0,9388.0,7716.0,9053.0,9884.0
28025,5665,,,,,
28027,4771,4656.0,5245.0,6023.0,6458.0,6872.0
28029,3804,4003.0,4396.0,6750.0,7894.0,7499.0
28033,51540,54755.0,56621.0,57999.0,61175.0,64771.0
28035,20240,21576.0,20589.0,21647.0,25061.0,26637.0
28039,5969,5237.0,5061.0,6118.0,8378.0,8132.0
28043,5067,7176.0,6392.0,5338.0,5065.0,5487.0
28045,13573,15628.0,18378.0,17939.0,14746.0,18283.0
28047,57688,64328.0,68299.0,60279.0,70133.0,73261.0
28049,72478,71419.0,68908.0,74747.0,77660.0,78609.0
28057,6161,5841.0,6040.0,6044.0,7028.0,9052.0
28059,38955,42171.0,42788.0,47401.0,50239.0,51810.0
28067,13269,12674.0,15548.0,14296.0,16551.0,18872.0
28071,17669,14879.0,14146.0,14304.0,16921.0,15944.0
28073,18607,18097.0,20513.0,18683.0,23973.0,20611.0
28075,18782,22139.0,24034.0,22729.0,21716.0,24446.0
28079,5125,5440.0,6515.0,5097.0,4394.0,5823.0
28081,24553,22219.0,24502.0,23450.0,26524.0,25986.0
28083,4078,4294.0,3860.0,4295.0,5499.0,6635.0
28085,6428,8285.0,7923.0,9236.0,9529.0,11334.0
28087,15915,17161.0,18656.0,18350.0,20429.0,20315.0
28089,30415,35612.0,37350.0,36295.0,40212.0,39990.0
28091,4562,5440.0,4364.0,6142.0,7374.0,7292.0
28093,9224,9244.0,10269.0,11226.0,9522.0,10146.0
28095,8170,10881.0,11071.0,9783.0,11502.0,11578.0
28099,6588,6987.0,7836.0,8302.0,7494.0,8172.0
28101,5594,5574.0,5243.0,4987.0,5806.0,6292.0
28105,12450,14004.0,15599.0,13958.0,16972.0,18969.0
28107,9041,7653.0,8183.0,8014.0,7980.0,9972.0
28109,15345,15392.0,16088.0,17096.0,16591.0,19617.0
28113,8589,8084.0,8073.0,9950.0,12848.0,13133.0
28115,6713,5323.0,7328.0,7771.0,8491.0,9307.0
28117,5739,7377.0,6420.0,6688.0,7546.0,8653.0
28121,46609,47552.0,45690.0,50895.0,53932.0,52830.0
28123,6512,5451.0,7105.0,6393.0,7562.0,7795.0
28127,4844,5797.0,6247.0,5832.0,6543.0,7371.0
28133,4991,5069.0,5125.0,4563.0,6250.0,5188.0
28137,5925,7133.0,7268.0,7521.0,9063.0,8762.0
28139,5377,3842.0,4935.0,5430.0,6750.0,6894.0
28145,6788,5735.0,6022.0,7007.0,8163.0,8211.0
28149,14304,13972.0,13160.0,11448.0,12707.0,13041.0
28151,10990,11455.0,11059.0,10657.0,7988.0,7781.0
28153,4199,4619.0,6311.0,5136.0,5360.0,5914.0
28163,6622,5874.0,6644.0,5531.0,6121.0,5968.0
29001,6569,6347.0,6708.0,6656.0,6764.0,7423.0
29007,6421,7112.0,6624.0,7277.0,7433.0,7677.0
29009,7659,7875.0,10619.0,12137.0,11896.0,9923.0
29019,58143,56866.0,60408.0,60644.0,68890.0,69806.0
29021,24955,24239.0,28026.0,26495.0,28391.0,27634.0
29023,12012,10591.0,11417.0,12525.0,13028.0,12652.0
29027,11329,11795.0,12423.0,13646.0,14033.0,15266.0
29029,11349,10537.0,13018.0,14294.0,10961.0,13825.0
29031,24995,24470.0,24529.0,27130.0,29928.0,29597.0
29037,32106,33678.0,34798.0,35818.0,38096.0,39742.0
29043,26498,26461.0,26040.0,29207.0,31661.0,32339.0
29047,79324,80742.0,81714.0,84253.0,90542.0,94605.0
29049,6660,6099.0,6099.0,6959.0,6753.0,7350.0
29051,19766,19038.0,21305.0,25707.0,25643.0,27433.0
29055,5503,6686.0,7543.0,7892.0,6717.0,6552.0
29069,8565,8588.0,10079.0,9311.0,8792.0,9891.0
29071,32159,32970.0,33596.0,36525.0,35514.0,38809.0
29077,96588,94404.0,94711.0,99812.0,114866.0,111334.0
29083,6989,6755.0,7427.0,8872.0,8409.0,7998.0
29091,10998,11758.0,10680.0,12710.0,12193.0,12535.0
29095,220341,232980.0,240927.0,247391.0,273183.0,275567.0
29097,35460,36785.0,39129.0,38265.0,42363.0,43779.0
29099,70759,74578.0,75998.0,75275.0,78436.0,80258.0
29101,15951,17738.0,18929.0,15480.0,20153.0,18773.0
29105,10130,9872.0,10698.0,12015.0,12860.0,11185.0
29107,9155,9008.0,9607.0,9877.0,10604.0,11480.0
29109,11112,11068.0,10980.0,12995.0,12532.0,12424.0
29113,14532,16439.0,16063.0,17587.0,21161.0,20486.0
29119,2608,2882.0,4633.0,6056.0,6691.0,6838.0
29127,8721,9133.0,9348.0,10710.0,10047.0,9692.0
29131,6504,8064.0,8060.0,9930.0,6774.0,8175.0
